date,willow_creek,azotea_tunnel,rio_chama_puente,abiquiu_reach_sideflows,chamita_reach_sideflows,rio_ojo_caliente,lobatos_gauge,rio_pueblo_taos,rio_nambe,rio_jemez,rio_puerco
1988-12-28,0.188709677419355,0.0,76.0,17.0,17.0,17.0,260.0,28.0,3.5,21.0,0.0
1988-12-29,0.188709677419355,0.0,70.0,18.0,18.0,18.0,260.0,25.0,3.5,22.0,0.0
1988-12-30,0.188709677419355,0.0,64.0,18.0,18.0,18.0,270.0,24.0,3.5,22.0,0.0
1988-12-31,0.188709677419355,0.0,62.0,18.0,18.0,18.0,280.0,21.0,3.5,27.0,0.0
1989-01-01,0.110645161290323,0.0,62.0,19.0,19.0,19.0,310.0,24.0,3.5,26.0,0.0
1989-01-02,0.110645161290323,0.0,64.0,19.0,19.0,19.0,315.0,23.0,3.5,27.0,0.0
1989-01-03,0.110645161290323,0.0,64.0,19.0,19.0,19.0,340.0,25.0,3.9,27.0,0.0
1989-01-04,0.110645161290323,0.0,66.0,20.0,20.0,20.0,350.0,27.0,4.1,27.0,0.0
1989-01-05,0.110645161290323,0.0,76.0,20.0,20.0,20.0,350.0,29.0,4.1,30.0,0.0
1989-01-06,0.110645161290323,0.0,72.0,20.0,20.0,20.0,350.0,29.0,5.2,30.0,0.0
1989-01-07,0.110645161290323,0.0,66.0,19.0,19.0,19.0,345.0,28.0,6.1,25.0,0.0
1989-01-08,0.110645161290323,0.0,62.0,18.0,18.0,18.0,345.0,24.0,6.1,16.0,0.0
1989-01-09,0.110645161290323,0.0,60.0,19.0,19.0,19.0,345.0,23.0,5.6,23.0,0.0
1989-01-10,0.110645161290323,0.0,60.0,20.0,20.0,20.0,335.0,20.0,5.2,32.0,0.0
1989-01-11,0.110645161290323,0.0,66.0,20.0,20.0,20.0,310.0,25.0,5.2,28.0,0.0
1989-01-12,0.110645161290323,0.0,72.0,20.0,20.0,20.0,305.0,31.0,5.2,28.0,0.0
1989-01-13,0.110645161290323,0.0,64.0,19.0,19.0,19.0,305.0,20.0,5.2,28.0,0.0
1989-01-14,0.110645161290323,0.0,60.0,19.0,19.0,19.0,310.0,18.0,5.2,33.0,0.0
1989-01-15,0.110645161290323,0.0,58.0,19.0,19.0,19.0,310.0,20.0,5.2,28.0,0.0
1989-01-16,0.110645161290323,0.0,58.0,19.0,19.0,19.0,300.0,24.0,5.2,26.0,0.0
1989-01-17,0.110645161290323,0.0,58.0,19.0,19.0,19.0,295.0,26.0,3.7,29.0,0.0
1989-01-18,0.110645161290323,0.0,58.0,19.0,19.0,19.0,295.0,27.0,2.1,28.0,0.0
1989-01-19,0.110645161290323,0.0,62.0,19.0,19.0,19.0,295.0,29.0,2.1,27.0,0.0
1989-01-20,0.110645161290323,0.0,66.0,20.0,20.0,20.0,295.0,30.0,2.1,28.0,0.0
1989-01-21,0.110645161290323,0.0,68.0,20.0,20.0,20.0,300.0,31.0,2.1,27.0,0.0
1989-01-22,0.110645161290323,0.0,70.0,20.0,20.0,20.0,300.0,32.0,2.1,29.0,0.0
1989-01-23,0.110645161290323,0.0,70.0,20.0,20.0,20.0,300.0,30.0,2.7,28.0,0.0
1989-01-24,0.110645161290323,0.0,72.0,20.0,20.0,20.0,295.0,30.0,3.1,29.0,0.0
1989-01-25,0.110645161290323,0.0,72.0,20.0,20.0,20.0,285.0,30.0,3.1,30.0,6.1
1989-01-26,0.110645161290323,0.0,68.0,20.0,20.0,20.0,280.0,29.0,3.1,29.0,5.6
1989-01-27,0.110645161290323,0.0,66.0,20.0,20.0,20.0,285.0,30.0,3.1,34.0,7.5
1989-01-28,0.110645161290323,0.0,64.0,20.0,20.0,20.0,290.0,29.0,3.1,32.0,6.1
1989-01-29,0.110645161290323,0.0,66.0,20.0,20.0,20.0,285.0,29.0,3.1,28.0,5.1
1989-01-30,0.110645161290323,0.0,70.0,21.0,21.0,21.0,285.0,29.0,3.1,30.0,6.0
1989-01-31,0.110645161290323,0.0,70.0,21.0,21.0,21.0,290.0,31.0,4.5,32.0,4.8
1989-02-01,0.654642857142857,0.0,72.0,21.0,21.0,21.0,290.0,32.0,5.8,33.0,3.2
1989-02-02,0.654642857142857,0.0,76.0,22.0,22.0,22.0,295.0,35.0,5.8,33.0,3.4
1989-02-03,0.654642857142857,0.0,76.0,21.0,21.0,21.0,295.0,32.0,5.8,33.0,3.2
1989-02-04,0.654642857142857,0.0,100.0,21.0,21.0,21.0,295.0,32.0,5.8,32.0,3.4
1989-02-05,0.654642857142857,0.0,106.0,20.0,20.0,20.0,280.0,32.0,5.8,32.0,3.0
1989-02-06,0.654642857142857,0.0,90.0,19.0,19.0,19.0,250.0,26.0,5.8,36.0,1.0
1989-02-07,0.654642857142857,0.0,82.0,20.0,20.0,20.0,270.0,16.0,5.8,30.0,0.0
1989-02-08,0.654642857142857,0.0,72.0,22.0,22.0,22.0,300.0,19.0,5.8,35.0,0.0
1989-02-09,0.654642857142857,0.0,56.0,22.0,22.0,22.0,295.0,26.0,5.8,33.0,0.0
1989-02-10,0.654642857142857,0.0,58.0,23.0,23.0,23.0,290.0,34.0,5.8,34.0,0.76
1989-02-11,0.654642857142857,0.0,60.0,24.0,24.0,24.0,290.0,36.0,5.8,35.0,3.2
1989-02-12,0.654642857142857,0.0,62.0,24.0,24.0,24.0,295.0,36.0,5.8,34.0,4.6
1989-02-13,0.654642857142857,0.0,64.0,23.0,23.0,23.0,295.0,35.0,5.8,31.0,9.7
1989-02-14,0.654642857142857,0.0,66.0,23.0,23.0,23.0,300.0,35.0,4.9,34.0,15.0
1989-02-15,0.654642857142857,0.0,66.0,23.0,23.0,23.0,300.0,35.0,4.1,32.0,12.0
1989-02-16,0.654642857142857,0.0,66.0,22.0,22.0,22.0,305.0,34.0,4.1,31.0,12.0
1989-02-17,0.654642857142857,0.0,66.0,23.0,23.0,23.0,305.0,35.0,4.1,34.0,13.0
1989-02-18,0.654642857142857,0.0,82.0,23.0,23.0,23.0,310.0,38.0,4.1,36.0,6.9
1989-02-19,0.654642857142857,0.0,86.0,24.0,24.0,24.0,305.0,41.0,4.1,39.0,5.6
1989-02-20,0.654642857142857,0.0,100.0,24.0,24.0,24.0,305.0,46.0,4.1,38.0,5.6
1989-02-21,0.654642857142857,0.0,96.0,23.0,23.0,23.0,305.0,43.0,4.1,31.0,18.0
1989-02-22,0.654642857142857,0.0,78.0,22.0,22.0,22.0,310.0,42.0,4.1,31.0,65.0
1989-02-23,0.654642857142857,0.0,82.0,23.0,23.0,23.0,310.0,51.0,4.1,37.0,28.0
1989-02-24,0.654642857142857,0.0,90.0,25.0,25.0,25.0,310.0,54.0,4.1,41.0,18.0
1989-02-25,0.654642857142857,0.0,92.0,26.0,26.0,26.0,335.0,59.0,4.1,45.0,7.5
1989-02-26,0.654642857142857,0.0,100.0,29.0,29.0,29.0,410.0,62.0,4.1,48.0,2.0
1989-02-27,0.654642857142857,0.0,140.0,31.0,31.0,31.0,475.0,60.0,4.1,56.0,1.0
1989-02-28,0.654642857142857,0.0,170.0,29.0,29.0,29.0,465.0,56.0,4.1,52.0,7.5
1989-03-01,61.5064516129032,0.0,164.0,30.0,30.0,30.0,485.0,54.0,4.1,54.0,32.0
1989-03-02,61.5064516129032,0.0,160.0,30.0,30.0,30.0,515.0,55.0,4.1,55.0,29.0
1989-03-03,61.5064516129032,0.0,186.0,32.0,32.0,32.0,525.0,61.0,4.1,56.0,14.0
1989-03-04,61.5064516129032,0.0,176.0,28.0,28.0,28.0,490.0,53.0,4.1,50.0,1.0
1989-03-05,61.5064516129032,0.0,164.0,25.0,25.0,25.0,535.0,52.0,4.1,41.0,0.0
1989-03-06,61.5064516129032,0.0,149.0,26.0,26.0,26.0,540.0,48.0,4.1,47.0,0.0
1989-03-07,61.5064516129032,0.0,123.0,31.0,31.0,31.0,560.0,54.0,4.1,54.0,0.0
1989-03-08,61.5064516129032,0.0,110.0,36.0,36.0,36.0,556.0,57.0,5.6,66.0,0.0
1989-03-09,61.5064516129032,0.0,123.0,47.0,47.0,47.0,587.0,63.0,6.8,101.0,0.0
1989-03-10,61.5064516129032,0.0,154.0,69.0,69.0,69.0,664.0,80.0,6.8,150.0,0.0
1989-03-11,61.5064516129032,0.0,187.0,94.0,94.0,94.0,744.0,99.0,6.8,192.0,0.0
1989-03-12,61.5064516129032,0.0,226.0,112.0,112.0,112.0,848.0,96.0,6.8,223.0,0.0
1989-03-13,61.5064516129032,0.0,278.0,150.0,150.0,150.0,925.0,109.0,6.8,278.0,0.0
1989-03-14,61.5064516129032,0.0,318.0,163.0,163.0,163.0,1030.0,118.0,6.8,324.0,0.0
1989-03-15,61.5064516129032,0.0,282.0,123.0,123.0,123.0,1060.0,106.0,9.1,355.0,0.0
1989-03-16,61.5064516129032,0.0,283.0,114.0,114.0,114.0,1070.0,98.0,19.0,349.0,0.0
1989-03-17,61.5064516129032,0.0,334.0,125.0,125.0,125.0,1020.0,100.0,18.0,388.0,0.3
1989-03-18,61.5064516129032,0.0,360.0,126.0,126.0,126.0,948.0,103.0,19.0,420.0,0.1
1989-03-19,61.5064516129032,0.0,436.0,152.0,152.0,152.0,909.0,111.0,19.0,422.0,0.1
1989-03-20,61.5064516129032,0.0,518.0,180.0,180.0,180.0,928.0,119.0,22.0,420.0,3.0
1989-03-21,61.5064516129032,0.0,377.0,125.0,125.0,125.0,962.0,107.0,21.0,247.0,1.0
1989-03-22,61.5064516129032,0.0,359.0,124.0,124.0,124.0,895.0,104.0,19.0,214.0,0.0
1989-03-23,61.5064516129032,0.0,418.0,134.0,134.0,134.0,833.0,103.0,18.0,237.0,0.0
1989-03-24,61.5064516129032,0.0,473.0,142.0,142.0,142.0,838.0,101.0,16.0,240.0,0.0
1989-03-25,61.5064516129032,0.0,558.0,167.0,167.0,167.0,865.0,105.0,17.0,241.0,0.0
1989-03-26,61.5064516129032,0.0,627.0,189.0,189.0,189.0,913.0,109.0,17.0,240.0,0.0
1989-03-27,61.5064516129032,0.0,506.0,163.0,163.0,163.0,945.0,107.0,17.0,211.0,2.0
1989-03-28,61.5064516129032,0.0,539.0,153.0,153.0,153.0,964.0,103.0,17.0,179.0,1.0
1989-03-29,61.5064516129032,0.0,674.0,204.0,204.0,204.0,943.0,107.0,17.0,187.0,0.5
1989-03-30,61.5064516129032,0.0,678.0,232.0,232.0,232.0,951.0,115.0,17.0,191.0,0.0
1989-03-31,61.5064516129032,0.0,597.0,211.0,211.0,211.0,964.0,111.0,17.0,176.0,0.0
1989-04-01,220.266666666667,0.27,694.0,241.0,241.0,241.0,986.0,109.0,19.0,170.0,0.0
1989-04-02,220.266666666667,0.26,618.0,232.0,232.0,232.0,964.0,105.0,18.0,162.0,0.0
1989-04-03,220.266666666667,53.0,674.0,269.0,269.0,269.0,979.0,104.0,19.0,158.0,0.0
1989-04-04,220.266666666667,107.0,696.0,287.0,287.0,287.0,979.0,107.0,19.0,160.0,0.0
1989-04-05,220.266666666667,106.0,745.0,295.0,295.0,295.0,968.0,107.0,17.0,156.0,0.0
1989-04-06,220.266666666667,136.0,891.0,343.0,343.0,343.0,1000.0,104.0,17.0,158.0,0.0
1989-04-07,220.266666666667,170.0,1110.0,413.0,413.0,413.0,1060.0,106.0,4.0,169.0,0.0
1989-04-08,220.266666666667,223.0,1490.0,529.0,529.0,529.0,1180.0,117.0,4.0,190.0,0.0
1989-04-09,220.266666666667,242.0,1720.0,614.0,614.0,614.0,1370.0,124.0,4.0,204.0,0.0
1989-04-10,220.266666666667,223.0,1780.0,581.0,581.0,581.0,1590.0,121.0,4.0,204.0,0.0
1989-04-11,220.266666666667,203.0,1580.0,442.0,442.0,442.0,1780.0,107.0,4.0,179.0,0.0
1989-04-12,220.266666666667,192.0,1510.0,417.0,417.0,417.0,1740.0,100.0,4.0,167.0,0.0
1989-04-13,220.266666666667,159.0,1210.0,321.0,321.0,321.0,1730.0,100.0,4.0,153.0,0.0
1989-04-14,220.266666666667,154.0,1130.0,313.0,313.0,313.0,1560.0,87.0,20.0,141.0,0.0
1989-04-15,220.266666666667,205.0,1320.0,361.0,361.0,361.0,1290.0,75.0,19.0,144.0,0.0
1989-04-16,220.266666666667,163.0,1580.0,408.0,408.0,408.0,1040.0,76.0,22.0,142.0,0.0
1989-04-17,220.266666666667,209.0,1810.0,446.0,446.0,446.0,992.0,84.0,21.0,139.0,2.0
1989-04-18,220.266666666667,261.0,2020.0,476.0,476.0,476.0,990.0,89.0,23.0,134.0,2.0
1989-04-19,220.266666666667,269.0,2090.0,461.0,461.0,461.0,886.0,99.0,25.0,132.0,1.5
1989-04-20,220.266666666667,294.0,2170.0,434.0,434.0,434.0,888.0,115.0,25.0,129.0,0.5
1989-04-21,220.266666666667,315.0,2240.0,409.0,409.0,409.0,863.0,133.0,27.0,123.0,0.0
1989-04-22,220.266666666667,311.0,2220.0,395.0,395.0,395.0,873.0,134.0,29.0,124.0,0.0
1989-04-23,220.266666666667,298.0,2060.0,327.0,327.0,327.0,833.0,148.0,29.0,124.0,0.0
1989-04-24,220.266666666667,290.0,1990.0,295.0,295.0,295.0,783.0,145.0,29.0,111.0,0.0
1989-04-25,220.266666666667,253.0,1870.0,256.0,256.0,256.0,727.0,139.0,28.0,104.0,0.0
1989-04-26,220.266666666667,236.0,1670.0,224.0,224.0,224.0,689.0,126.0,27.0,98.0,0.0
1989-04-27,220.266666666667,206.0,1360.0,177.0,177.0,177.0,744.0,113.0,25.0,85.0,0.0
1989-04-28,220.266666666667,210.0,1080.0,148.0,148.0,148.0,630.0,102.0,21.0,76.0,0.0
1989-04-29,220.266666666667,239.0,886.0,125.0,125.0,125.0,532.0,89.0,22.0,70.0,0.0
1989-04-30,220.266666666667,194.0,757.0,113.0,113.0,113.0,505.0,77.0,21.0,68.0,0.0
1989-05-01,337.741935483871,127.0,709.0,96.0,96.0,96.0,511.0,69.0,21.0,67.0,0.0
1989-05-02,337.741935483871,135.0,771.0,86.0,86.0,86.0,457.0,64.0,21.0,68.0,0.0
1989-05-03,337.741935483871,143.0,825.0,81.0,81.0,81.0,447.0,58.0,19.0,61.0,0.0
1989-05-04,337.741935483871,163.0,957.0,82.0,82.0,82.0,450.0,60.0,18.0,55.0,0.0
1989-05-05,337.741935483871,214.0,992.0,79.0,79.0,79.0,496.0,59.0,24.0,56.0,0.0
1989-05-06,337.741935483871,289.0,988.0,73.0,73.0,73.0,511.0,54.0,40.0,54.0,0.0
1989-05-07,337.741935483871,367.0,1040.0,67.0,67.0,67.0,475.0,53.0,40.0,53.0,0.0
1989-05-08,337.741935483871,444.0,1100.0,66.0,66.0,66.0,462.0,58.0,40.0,54.0,0.0
1989-05-09,337.741935483871,529.0,1100.0,64.0,64.0,64.0,477.0,63.0,40.0,54.0,0.0
1989-05-10,337.741935483871,569.0,1320.0,107.0,107.0,107.0,564.0,102.0,22.0,81.0,0.0
1989-05-11,337.741935483871,511.0,1200.0,109.0,109.0,109.0,664.0,122.0,8.0,84.0,0.0
1989-05-12,337.741935483871,431.0,1020.0,85.0,85.0,85.0,601.0,116.0,11.0,65.0,0.0
1989-05-13,337.741935483871,353.0,858.0,69.0,69.0,69.0,532.0,97.0,13.0,56.0,0.0
1989-05-14,337.741935483871,297.0,762.0,61.0,61.0,61.0,440.0,88.0,13.0,51.0,0.0
1989-05-15,337.741935483871,204.0,643.0,58.0,58.0,58.0,380.0,81.0,13.0,45.0,0.0
1989-05-16,337.741935483871,163.0,518.0,50.0,50.0,50.0,333.0,73.0,13.0,45.0,0.0
1989-05-17,337.741935483871,141.0,546.0,47.0,47.0,47.0,279.0,67.0,13.0,48.0,0.0
1989-05-18,337.741935483871,144.0,537.0,44.0,44.0,44.0,289.0,59.0,13.0,50.0,0.0
1989-05-19,337.741935483871,218.0,468.0,36.0,36.0,36.0,386.0,49.0,20.0,44.0,0.0
1989-05-20,337.741935483871,312.0,464.0,32.0,32.0,32.0,360.0,46.0,24.0,38.0,0.0
1989-05-21,337.741935483871,391.0,477.0,29.0,29.0,29.0,316.0,45.0,24.0,36.0,0.0
1989-05-22,337.741935483871,417.0,472.0,24.0,24.0,24.0,281.0,44.0,24.0,35.0,0.0
1989-05-23,337.741935483871,430.0,457.0,18.0,18.0,18.0,246.0,40.0,24.0,36.0,0.0
1989-05-24,337.741935483871,472.0,417.0,16.0,16.0,16.0,294.0,38.0,24.0,33.0,0.0
1989-05-25,337.741935483871,448.0,413.0,15.0,15.0,15.0,360.0,38.0,24.0,32.0,0.0
1989-05-26,337.741935483871,389.0,380.0,12.0,12.0,12.0,310.0,33.0,24.0,30.0,0.0
1989-05-27,337.741935483871,378.0,350.0,13.0,13.0,13.0,266.0,31.0,24.0,29.0,0.0
1989-05-28,337.741935483871,425.0,355.0,13.0,13.0,13.0,325.0,31.0,24.0,27.0,0.0
1989-05-29,337.741935483871,487.0,358.0,13.0,13.0,13.0,413.0,32.0,24.0,27.0,0.0
1989-05-30,337.741935483871,485.0,363.0,13.0,13.0,13.0,462.0,33.0,24.0,31.0,0.0
1989-05-31,337.741935483871,402.0,321.0,12.0,12.0,12.0,524.0,30.0,24.0,32.0,0.0
1989-06-01,188.4,362.0,289.0,12.0,12.0,12.0,485.0,28.0,24.0,30.0,0.0
1989-06-02,188.4,360.0,262.0,12.0,12.0,12.0,355.0,28.0,24.0,25.0,0.0
1989-06-03,188.4,325.0,252.0,12.0,12.0,12.0,274.0,28.0,24.0,27.0,0.0
1989-06-04,188.4,268.0,227.0,11.0,11.0,11.0,220.0,28.0,24.0,24.0,0.0
1989-06-05,188.4,259.0,207.0,9.7,9.7,9.7,229.0,23.0,24.0,23.0,0.0
1989-06-06,188.4,282.0,185.0,9.3,9.3,9.3,279.0,22.0,24.0,27.0,0.0
1989-06-07,188.4,259.0,169.0,9.0,9.0,9.0,285.0,20.0,24.0,26.0,0.0
1989-06-08,188.4,270.0,164.0,8.8,8.8,8.8,251.0,17.0,24.0,26.0,0.0
1989-06-09,188.4,223.0,182.0,8.6,8.6,8.6,268.0,19.0,16.0,29.0,0.0
1989-06-10,188.4,202.0,174.0,9.1,9.1,9.1,310.0,19.0,9.0,32.0,0.0
1989-06-11,188.4,198.0,156.0,9.5,9.5,9.5,319.0,17.0,9.0,31.0,0.0
1989-06-12,188.4,220.0,144.0,9.3,9.3,9.3,306.0,16.0,9.0,24.0,0.0
1989-06-13,188.4,203.0,141.0,8.6,8.6,8.6,314.0,16.0,9.0,23.0,0.0
1989-06-14,188.4,178.0,129.0,8.6,8.6,8.6,310.0,16.0,9.0,23.0,0.0
1989-06-15,188.4,181.0,133.0,8.9,8.9,8.9,269.0,19.0,9.0,25.0,0.0
1989-06-16,188.4,207.0,127.0,8.8,8.8,8.8,227.0,15.0,9.0,22.0,0.0
1989-06-17,188.4,231.0,116.0,8.0,8.0,8.0,196.0,11.0,9.0,20.0,0.0
1989-06-18,188.4,213.0,108.0,7.5,7.5,7.5,158.0,8.8,9.0,19.0,0.0
1989-06-19,188.4,208.0,101.0,7.1,7.1,7.1,136.0,8.5,9.0,17.0,0.0
1989-06-20,188.4,186.0,90.0,7.0,7.0,7.0,137.0,8.1,27.0,17.0,0.0
1989-06-21,188.4,163.0,85.0,6.6,6.6,6.6,136.0,7.6,40.0,15.0,0.0
1989-06-22,188.4,122.0,77.0,6.3,6.3,6.3,148.0,6.7,40.0,14.0,0.0
1989-06-23,188.4,93.0,67.0,6.2,6.2,6.2,150.0,7.0,21.0,15.0,0.0
1989-06-24,188.4,90.0,66.0,6.2,6.2,6.2,143.0,6.9,4.0,14.0,0.0
1989-06-25,188.4,74.0,61.0,6.2,6.2,6.2,126.0,5.9,4.0,12.0,0.0
1989-06-26,188.4,65.0,59.0,6.0,6.0,6.0,118.0,6.0,4.0,14.0,0.0
1989-06-27,188.4,56.0,52.0,6.2,6.2,6.2,106.0,6.1,3.5,15.0,0.0
1989-06-28,188.4,53.0,44.0,6.6,6.6,6.6,104.0,6.5,3.0,14.0,0.0
1989-06-29,188.4,53.0,41.0,5.7,5.7,5.7,95.0,6.5,3.0,14.0,0.0
1989-06-30,188.4,43.0,40.0,5.2,5.2,5.2,92.0,6.4,3.0,14.0,0.0
1989-07-01,37.4264516129032,34.0,38.0,5.2,5.2,5.2,95.0,6.6,4.0,16.0,0.0
1989-07-02,37.4264516129032,29.0,35.0,4.9,4.9,4.9,107.0,6.3,4.0,15.0,0.0
1989-07-03,37.4264516129032,22.0,32.0,5.5,5.5,5.5,92.0,6.7,4.0,14.0,0.0
1989-07-04,37.4264516129032,21.0,28.0,4.8,4.8,4.8,97.0,6.3,4.0,14.0,0.0
1989-07-05,37.4264516129032,20.0,25.0,5.9,5.9,5.9,84.0,6.3,4.0,13.0,0.0
1989-07-06,37.4264516129032,17.0,27.0,5.6,5.6,5.6,73.0,6.2,4.0,15.0,0.0
1989-07-07,37.4264516129032,14.0,25.0,5.5,5.5,5.5,59.0,5.9,4.0,14.0,0.0
1989-07-08,37.4264516129032,7.6,23.0,5.2,5.2,5.2,55.0,5.8,4.0,13.0,0.0
1989-07-09,37.4264516129032,7.1,22.0,5.0,5.0,5.0,55.0,5.7,4.0,12.0,0.0
1989-07-10,37.4264516129032,6.1,20.0,5.6,5.6,5.6,55.0,5.4,4.0,14.0,0.0
1989-07-11,37.4264516129032,13.0,21.0,5.5,5.5,5.5,53.0,6.0,4.0,18.0,0.0
1989-07-12,37.4264516129032,21.0,23.0,5.6,5.6,5.6,55.0,6.0,3.0,18.0,0.0
1989-07-13,37.4264516129032,12.0,24.0,5.1,5.1,5.1,53.0,6.3,3.0,18.0,0.0
1989-07-14,37.4264516129032,8.6,24.0,5.0,5.0,5.0,51.0,5.9,3.0,15.0,0.0
1989-07-15,37.4264516129032,6.6,23.0,5.2,5.2,5.2,48.0,6.1,3.0,16.0,0.0
1989-07-16,37.4264516129032,5.0,22.0,5.3,5.3,5.3,49.0,5.6,3.0,17.0,0.0
1989-07-17,37.4264516129032,3.5,21.0,5.1,5.1,5.1,53.0,5.6,3.0,15.0,0.0
1989-07-18,37.4264516129032,1.5,20.0,5.0,5.0,5.0,57.0,6.5,23.0,15.0,0.0
1989-07-19,37.4264516129032,1.0,19.0,4.8,4.8,4.8,50.0,6.9,33.0,141.0,0.0
1989-07-20,37.4264516129032,1.0,20.0,4.7,4.7,4.7,53.0,6.7,33.0,146.0,0.0
1989-07-21,37.4264516129032,4.0,21.0,4.7,4.7,4.7,49.0,7.0,33.0,30.0,0.0
1989-07-22,37.4264516129032,5.0,22.0,5.1,5.1,5.1,44.0,7.0,33.0,32.0,0.2
1989-07-23,37.4264516129032,13.0,29.0,5.3,5.3,5.3,53.0,7.3,21.0,50.0,25.0
1989-07-24,37.4264516129032,80.0,43.0,23.0,23.0,23.0,54.0,8.6,3.0,48.0,9.2
1989-07-25,37.4264516129032,73.0,44.0,7.3,7.3,7.3,50.0,11.0,3.0,55.0,216.0
1989-07-26,37.4264516129032,174.0,58.0,7.0,7.0,7.0,51.0,14.0,3.0,67.0,97.0
1989-07-27,37.4264516129032,130.0,64.0,6.7,6.7,6.7,64.0,18.0,2.0,52.0,400.0
1989-07-28,37.4264516129032,133.0,59.0,6.7,6.7,6.7,94.0,19.0,0.5,41.0,200.0
1989-07-29,37.4264516129032,116.0,52.0,6.7,6.7,6.7,88.0,8.9,0.5,42.0,163.0
1989-07-30,37.4264516129032,69.0,54.0,7.2,7.2,7.2,80.0,8.1,0.5,53.0,35.0
1989-07-31,37.4264516129032,48.0,56.0,7.2,7.2,7.2,156.0,7.8,0.5,46.0,48.0
1989-08-01,44.761935483871,312.0,82.0,7.1,7.1,7.1,70.0,12.0,0.5,136.0,72.0
1989-08-02,44.761935483871,325.0,129.0,7.4,7.4,7.4,50.0,12.0,0.5,92.0,623.0
1989-08-03,44.761935483871,131.0,101.0,7.5,7.5,7.5,47.0,9.4,0.5,64.0,604.0
1989-08-04,44.761935483871,85.0,65.0,6.7,6.7,6.7,49.0,9.2,2.8,43.0,190.0
1989-08-05,44.761935483871,59.0,49.0,6.7,6.7,6.7,59.0,9.3,4.0,36.0,60.0
1989-08-06,44.761935483871,45.0,39.0,6.8,6.8,6.8,62.0,8.6,4.0,29.0,35.0
1989-08-07,44.761935483871,30.0,34.0,6.8,6.8,6.8,59.0,8.8,2.0,28.0,15.0
1989-08-08,44.761935483871,23.0,32.0,6.8,6.8,6.8,58.0,8.9,0.4,31.0,9.0
1989-08-09,44.761935483871,22.0,39.0,10.0,10.0,10.0,60.0,8.6,0.4,45.0,3.0
1989-08-10,44.761935483871,17.0,42.0,7.6,7.6,7.6,55.0,9.0,0.4,38.0,0.5
1989-08-11,44.761935483871,28.0,38.0,8.7,8.7,8.7,55.0,11.0,0.4,41.0,0.0
1989-08-12,44.761935483871,26.0,38.0,8.5,8.5,8.5,60.0,12.0,0.4,49.0,0.0
1989-08-13,44.761935483871,16.0,36.0,6.6,6.6,6.6,64.0,11.0,0.4,38.0,0.0
1989-08-14,44.761935483871,28.0,35.0,7.1,7.1,7.1,58.0,9.4,0.4,31.0,0.0
1989-08-15,44.761935483871,14.0,43.0,6.2,6.2,6.2,55.0,11.0,0.4,53.0,0.0
1989-08-16,44.761935483871,9.6,41.0,6.1,6.1,6.1,53.0,9.8,0.4,31.0,0.0
1989-08-17,44.761935483871,14.0,34.0,6.6,6.6,6.6,48.0,9.1,0.4,48.0,45.0
1989-08-18,44.761935483871,36.0,48.0,6.9,6.9,6.9,55.0,11.0,5.3,48.0,50.0
1989-08-19,44.761935483871,25.0,62.0,6.7,6.7,6.7,50.0,11.0,9.5,37.0,15.0
1989-08-20,44.761935483871,15.0,50.0,6.9,6.9,6.9,47.0,9.8,9.5,34.0,3.4
1989-08-21,44.761935483871,12.0,43.0,6.9,6.9,6.9,44.0,10.0,9.5,30.0,0.0
1989-08-22,44.761935483871,9.1,44.0,7.2,7.2,7.2,42.0,11.0,9.5,32.0,0.0
1989-08-23,44.761935483871,7.1,35.0,7.3,7.3,7.3,41.0,10.0,9.5,29.0,0.0
1989-08-24,44.761935483871,5.0,31.0,6.5,6.5,6.5,40.0,9.8,9.5,23.0,149.0
1989-08-25,44.761935483871,3.5,29.0,6.1,6.1,6.1,39.0,9.3,4.6,19.0,55.0
1989-08-26,44.761935483871,2.5,25.0,6.3,6.3,6.3,39.0,9.1,0.6,20.0,5.0
1989-08-27,44.761935483871,1.5,23.0,6.6,6.6,6.6,43.0,9.1,0.6,21.0,0.0
1989-08-28,44.761935483871,1.5,23.0,6.5,6.5,6.5,43.0,9.9,0.6,23.0,0.0
1989-08-29,44.761935483871,1.5,20.0,6.4,6.4,6.4,40.0,8.7,0.6,22.0,0.0
1989-08-30,44.761935483871,1.0,20.0,6.2,6.2,6.2,39.0,9.1,0.6,27.0,0.0
1989-08-31,44.761935483871,2.0,20.0,6.5,6.5,6.5,38.0,9.9,0.6,27.0,0.0
1989-09-01,0.491,0.8,20.0,6.6,6.6,6.6,36.0,9.7,0.6,26.0,0.0
1989-09-02,0.491,0.14,20.0,6.2,6.2,6.2,36.0,9.2,0.6,27.0,0.0
1989-09-03,0.491,0.14,20.0,6.2,6.2,6.2,34.0,9.4,0.6,26.0,0.0
1989-09-04,0.491,0.14,23.0,6.6,6.6,6.6,34.0,9.8,0.6,38.0,0.0
1989-09-05,0.491,1.4,25.0,6.4,6.4,6.4,40.0,12.0,0.6,48.0,0.0
1989-09-06,0.491,2.3,28.0,6.1,6.1,6.1,42.0,11.0,0.6,39.0,0.0
1989-09-07,0.491,2.1,27.0,6.3,6.3,6.3,37.0,11.0,0.6,31.0,23.0
1989-09-08,0.491,1.2,25.0,6.0,6.0,6.0,41.0,11.0,0.6,29.0,60.0
1989-09-09,0.491,0.14,25.0,5.6,5.6,5.6,49.0,11.0,0.6,33.0,46.0
